release_date,danceability,energy,valence,tempo,loudness,key,acousticness,instrumentalness,liveness,speechiness,duration_ms,popularity
1972-03-25,0.35600000000000004,0.66,0.409,0.8675613111014193,0.6725817101353582,0.6363636363636364,0.196,0.5870000000000001,0.0934,0.0632,0.18477388127547145,0.4935064935064935
1972-04-03,0.314,0.439,0.687,0.6307176166672258,0.5671838890723011,0.0,0.883,0.35,0.171,0.0382,0.04952203634620718,0.3116883116883117
1972-04-04,0.502,0.785,0.565,0.407058744590197,0.7511554968636514,0.6363636363636364,0.012,0.0101,0.273,0.0384,0.10760706807958058,0.33766233766233766
1972-04-11,0.848,0.36700000000000005,0.893,0.4230281477505284,0.6227577858479145,0.6363636363636364,0.215,8.2e-05,0.0522,0.049,0.07746320013471308,0.5974025974025974
1972-05-01,0.607,0.145,0.609,0.5722548394672392,0.5278419720479807,0.18181818181818182,0.9179999999999999,2.11e-05,0.10800000000000001,0.0396,0.04078928794966959,0.2727272727272727
1972-05-12,0.654,0.542,0.877,0.13067400275103164,0.5833058215032464,0.0,0.6890000000000001,0.584,0.204,0.0419,0.06222491729079643,0.33766233766233766
1972-05-19,0.601,0.532,0.341,0.5235749991612709,0.7367392978980961,0.9090909090909091,0.43200000000000005,6.25e-06,0.0925,0.0286,0.11169203354573641,1.0
1972-06-01,0.514,0.677,0.565,0.147924984064146,0.7848850005502366,0.45454545454545453,0.703,0.171,0.10800000000000001,0.207,0.13556048676448496,0.2857142857142857
1972-06-03,0.445,0.264,0.225,0.376757137585131,0.6330196984703421,0.6363636363636364,0.8190000000000001,0.000874,0.10300000000000001,0.0296,0.0963207623816438,0.4805194805194805
1972-06-06,0.503,0.27899999999999997,0.177,0.5033582715469521,0.6367062837019918,0.18181818181818182,0.0174,0.0,0.214,0.0281,0.06456151753743758,0.6233766233766234
1972-06-14,0.602,0.456,0.787,0.22447747173482743,0.6083966105425334,0.5454545454545454,0.721,2e-05,0.10300000000000001,0.0489,0.09023870268758956,0.42857142857142855
1972-07-01,0.44299999999999995,0.748,0.917,0.5561847888079983,0.7404533949598326,0.9090909090909091,0.315,2.3899999999999998e-05,0.105,0.0292,0.11047562160692556,0.3116883116883117
1972-07-17,0.7490000000000001,0.601,0.6759999999999999,0.49060287851846895,0.6147518432926159,0.0,0.8140000000000001,0.5479999999999999,0.099,0.115,0.05439358460712391,0.5324675324675324
1972-07-21,0.244,0.778,0.524,0.6342738282953668,0.79437658193023,1.0,0.0129,0.0,0.268,0.0799,0.09080742065748881,0.2857142857142857
1972-08-25,0.45,0.41200000000000003,0.382,0.434347636461234,0.5976394849785407,0.18181818181818182,0.782,0.000657,0.0907,0.043,0.1564332986413859,0.4805194805194805
1972-09-08,0.5379999999999999,0.652,0.785,0.4821551984433187,0.6771486739297898,0.18181818181818182,0.0465,0.0,0.0734,0.052000000000000005,0.05203973672851456,0.5194805194805194
1972-09-13,0.39,0.672,0.542,0.46622605428255115,0.7557774843182569,0.8181818181818182,0.0126,0.0507,0.0723,0.0495,0.09715591087694676,0.37662337662337664
1972-09-25,0.27399999999999997,0.42200000000000004,0.18899999999999997,0.5689267621699602,0.6205568394409596,0.18181818181818182,0.218,0.0869,0.152,0.033,0.08926738867674806,0.4675324675324675
1972-10-06,0.344,0.7490000000000001,0.397,0.2329184419767168,0.7555298778474744,0.0,0.273,0.0015300000000000001,0.0688,0.193,0.14044428992180014,0.2987012987012987
1972-10-11,0.436,0.831,0.792,0.620082530949106,0.6720864971937933,0.8181818181818182,0.228,0.8029999999999999,0.10400000000000001,0.0598,0.10717769282058241,0.3246753246753247
1972-11-01,0.528,0.581,0.47700000000000004,0.3058744590196934,0.7914603279410146,0.6363636363636364,0.0205,0.000151,0.20199999999999999,0.0365,0.08334555040597748,0.4675324675324675
1972-11-17,0.223,0.48700000000000004,0.418,0.7657127520381118,0.6572576207769341,0.0,0.153,0.0917,0.353,0.038,0.09177555747296774,0.4155844155844156
1972-12-01,0.376,0.647,0.354,0.40659576609521253,0.7112358314075052,0.0,0.00151,0.271,0.381,0.0573,0.19112827200060276,0.22077922077922077
1973-01-01,0.43700000000000006,0.335,0.11199999999999999,0.39906733317677057,0.7399856938483548,0.18181818181818182,0.914,0.0246,0.0921,0.033,0.04109202927921692,0.4025974025974026
1973-01-05,0.498,0.831,0.7709999999999999,0.46344818331264465,0.7957796852646638,0.36363636363636365,0.23,0.0,0.36200000000000004,0.18899999999999997,0.12205286762306299,0.6233766233766234
1973-01-08,0.5589999999999999,0.385,0.11,0.3763344180897106,0.6611643006492792,0.18181818181818182,0.528,0.0055,0.196,0.0283,0.12383799753177309,0.2857142857142857
1973-01-22,0.546,0.5489999999999999,0.428,0.496004294293287,0.7489545504566963,0.2727272727272727,0.33299999999999996,1.54e-06,0.158,0.0289,0.09107975168856586,0.7012987012987013
1973-02-02,0.294,0.319,0.35,0.5274398631194017,0.5783812039176845,0.8181818181818182,0.855,0.759,0.83,0.0355,0.03607750722698474,0.36363636363636365
1973-02-04,0.374,0.37,0.27699999999999997,0.17613312309189122,0.5921646307912402,0.0,0.45799999999999996,0.115,0.265,0.0669,0.09857203223854746,0.36363636363636365
1973-02-05,0.316,0.32,0.294,0.10482772503103296,0.6287278529767799,0.8181818181818182,0.408,6.720000000000001e-05,0.0925,0.0387,0.09776684015666297,0.4025974025974026
1973-02-07,0.37799999999999995,0.951,0.249,0.49330694132250824,1.0,0.2727272727272727,0.00329,0.419,0.135,0.0566,0.08059182979673665,0.5324675324675324
1973-03-01,0.182,0.539,0.413,0.0749958063542121,0.6894189501485639,0.9090909090909091,0.0781,0.000101,0.212,0.0799,0.13341224881433877,0.6233766233766234
1973-03-06,0.32299999999999995,0.0902,0.297,0.3622773174086625,0.49460768130296023,0.2727272727272727,0.9840000000000001,0.0959,0.0993,0.0381,0.07121774182201261,0.44155844155844154
1973-03-28,0.33,0.342,0.0795,0.5663770255309155,0.5999779905359305,1.0,0.7340000000000001,0.6709999999999999,0.129,0.0404,0.17564670676892394,0.5974025974025974
1973-03-30,0.664,0.5489999999999999,0.935,0.44880732713792065,0.6534885000550237,0.18181818181818182,0.35600000000000004,0.0,0.321,0.028999999999999998,0.05908403273237439,0.2597402597402597
1973-04-01,0.523,0.846,0.7340000000000001,0.4351393967859899,0.8045284472323098,0.8181818181818182,0.0387,0.0,0.16,0.0683,0.07063676895571488,0.4675324675324675
1973-04-02,0.608,0.491,0.7170000000000001,0.2269466903747442,0.7274953229888852,0.09090909090909091,0.16699999999999998,6.51e-05,0.126,0.0253,0.06209147508556868,0.45454545454545453
1973-04-13,0.33,0.6509999999999999,0.37,0.5813265340356293,0.7474138879718278,0.0,0.192,2.68e-06,0.105,0.0398,0.12723396548930396,0.5064935064935064
1973-05-05,0.7440000000000001,0.249,0.653,0.41192337370416343,0.529850335644327,0.0,0.575,1.0800000000000002e-05,0.195,0.0396,0.08568759727324016,0.37662337662337664
1973-07-01,0.38,0.662,0.695,0.25648337638809676,0.8022174535050071,0.0,0.327,0.0276,0.127,0.0407,0.08460417365460528,0.4025974025974026
1973-07-13,0.402,0.569,0.67,0.5698392994934077,0.6487014416198965,0.6363636363636364,0.6829999999999999,0.0022,0.423,0.059000000000000004,0.10325612597307282,0.22077922077922077
1973-07-16,0.5539999999999999,0.478,0.27,0.23919213607541845,0.6012985583801034,0.09090909090909091,0.807,0.6940000000000001,0.18600000000000003,0.0282,0.057952043413197436,0.4025974025974026
1973-07-26,0.146,0.978,0.13699999999999998,0.7757036937632101,0.754814570265214,0.18181818181818182,3.66e-05,0.7190000000000001,0.885,0.226,0.1127936125664431,0.4025974025974026
1973-08-01,0.515,0.369,0.585,0.3164223169054249,0.6701881809177946,0.18181818181818182,0.53,0.0045899999999999995,0.12,0.0314,0.10246318878758678,0.3116883116883117
1973-08-31,0.429,0.5539999999999999,0.40700000000000003,0.521770054014158,0.8190271816881258,0.8181818181818182,0.67,0.000152,0.105,0.0291,0.10732883654283018,0.8831168831168831
1973-09-07,0.354,0.865,0.551,0.18566108632200487,0.7570980521624299,0.18181818181818182,0.0779,0.00576,0.0603,0.157,0.12461867982086065,0.4025974025974026
1973-09-11,0.315,0.955,0.49700000000000005,0.6766866843358942,0.8188070870474303,0.36363636363636365,0.00322,0.0731,0.0602,0.153,0.17676099457108088,0.4025974025974026
1973-09-21,0.26,0.828,0.574,0.5779716174053076,0.646307912402333,0.18181818181818182,0.0709,0.000133,0.29100000000000004,0.127,0.12698523648092025,0.5064935064935064
1973-09-28,0.39799999999999996,0.86,0.564,0.5339014325494013,0.8617805656432266,0.6363636363636364,0.00155,0.68,0.154,0.0665,0.10409717497404912,0.6623376623376623
1973-10-01,0.586,0.627,0.7120000000000001,0.42066628644278187,0.7692307692307693,0.0,0.523,2.6899999999999997e-05,0.57,0.0318,0.07129036343029982,0.3116883116883117
1973-10-05,0.706,0.31,0.498,0.4434461703626665,0.7693408165511169,0.36363636363636365,0.735,0.0,0.102,0.039,0.08973352862494162,0.33766233766233766
1973-10-12,0.301,0.6509999999999999,0.233,0.5110947092964742,0.7478265654231319,0.18181818181818182,0.201,0.01,0.243,0.0479,0.2749576638717938,0.37662337662337664
1973-10-15,0.7020000000000001,0.342,0.444,0.37458986144194323,0.6252613623858259,0.18181818181818182,0.28,2.9100000000000003e-05,0.6990000000000001,0.0311,0.12763338433488366,0.33766233766233766
1973-10-16,0.395,0.763,0.688,0.5473747777367732,0.7529162539892154,0.8181818181818182,0.113,0.00156,0.47600000000000003,0.0523,0.10680232988274788,0.5974025974025974
1973-10-19,0.622,0.608,0.8690000000000001,0.2782232361525816,0.7101628700341146,0.18181818181818182,0.0135,0.0162,0.0544,0.0525,0.041158296496779004,0.33766233766233766
1973-10-29,0.7709999999999999,0.5720000000000001,0.903,0.4047572717817962,0.7169858038956751,0.18181818181818182,0.218,0.0404,0.303,0.0682,0.07052193603761073,0.35064935064935066
1973-11-01,0.408,0.614,0.29600000000000004,0.4267923642097494,0.764031033344338,0.8181818181818182,0.5539999999999999,0.0403,0.0949,0.0401,0.14117640651034563,0.4155844155844156
1973-11-07,0.488,0.361,0.319,0.14250343878954613,0.5902663145152416,0.6363636363636364,0.9,2.04e-06,0.67,0.22899999999999998,0.06902093817132436,0.2857142857142857
1973-11-09,0.5660000000000001,0.518,0.659,0.23210655215217907,0.6397600968416419,0.45454545454545453,0.17800000000000002,9.67e-06,0.187,0.0283,0.0716716268738077,0.5454545454545454
1973-11-16,0.49200000000000005,0.534,0.892,0.1475156842352468,0.7575932651039947,0.6363636363636364,0.292,0.0,0.22,0.0333,0.04461417728114684,0.3246753246753247
1973-12-01,0.49700000000000005,0.222,0.361,0.46089844667360014,0.4905634422801805,0.18181818181818182,0.687,0.966,0.102,0.0382,0.09687450214483381,0.4155844155844156
1973-12-14,0.171,0.569,0.21,0.1451806622605428,0.7297512930560142,0.8181818181818182,0.519,0.133,0.7120000000000001,0.046,0.24422056816423013,0.2987012987012987
1974-01-01,0.551,0.88,0.7609999999999999,0.5997316066695743,0.8023275008253549,0.18181818181818182,0.498,2.75e-05,0.9109999999999999,0.115,0.1145424316710096,0.2597402597402597
1974-01-17,0.605,0.322,0.597,0.26269668198745266,0.6227852976780015,0.0,0.45899999999999996,2.8199999999999998e-05,0.13699999999999998,0.025,0.09284672619520416,0.42857142857142855
1974-02-01,0.696,0.496,0.49700000000000005,0.29456838997550916,0.8234840981622097,0.9090909090909091,0.622,0.0024,0.13699999999999998,0.033,0.14317985512896916,0.33766233766233766
1974-02-15,0.5820000000000001,0.752,0.857,0.24821015197772345,0.8098657422691757,0.8181818181818182,0.0591,0.0,0.34600000000000003,0.0231,0.14368185199625455,0.35064935064935066
1974-02-18,0.512,0.754,0.662,0.39620223437447577,0.7743204577968527,0.09090909090909091,0.0523,0.0488,0.0881,0.11,0.10323161618027588,0.5584415584415584
1974-03-01,0.545,0.9520000000000001,0.8370000000000001,0.5328949575603047,0.8201001430615165,0.8181818181818182,0.257,0.0,0.115,0.0861,0.1052831766143897,0.42857142857142855
1974-03-08,0.45,0.89,0.58,0.5839299493407589,0.6408880818752063,0.0,0.00024700000000000004,3.54e-06,0.529,0.0569,0.06015520145461081,0.23376623376623376
1974-03-15,0.5539999999999999,0.633,0.765,0.3184218472170967,0.6893364146583031,0.45454545454545453,0.0013599999999999999,0.128,0.0793,0.0312,0.09935861503330835,0.44155844155844154
1974-03-22,0.369,0.5579999999999999,0.555,0.05644311738853289,0.6942335204137778,0.45454545454545453,0.255,0.0007740000000000001,0.17300000000000001,0.14800000000000002,0.16574066551349603,0.44155844155844154
1974-04-15,0.276,0.8370000000000001,0.847,0.7456637702553092,0.674837680202487,0.8181818181818182,0.000883,0.00197,0.20199999999999999,0.0554,0.11520828104199299,0.5194805194805194
1974-05-10,0.409,0.8690000000000001,0.406,0.6472506458214513,0.762682953670078,0.36363636363636365,0.0331,0.0,0.379,0.0872,0.14000856027207687,0.2857142857142857
1974-05-20,0.5660000000000001,0.409,0.64,0.44143322038447336,0.6350830857268626,0.6363636363636364,0.523,0.00303,0.113,0.031,0.048747254562792955,0.4025974025974026
1974-06-01,0.635,0.305,0.467,0.11381219176703457,0.5321063057114559,0.8181818181818182,0.33899999999999997,0.000349,0.0669,0.0361,0.08142107778636629,0.4155844155844156
1974-06-20,0.562,0.9159999999999999,0.634,0.522219612842621,0.7693683283812038,0.18181818181818182,0.17800000000000002,0.0,0.9840000000000001,0.138,0.12883708749224423,0.2727272727272727
1974-06-27,0.536,0.701,0.915,0.7339551112154864,0.7563827445801694,0.36363636363636365,0.28800000000000003,0.000529,0.114,0.0325,0.10166435109642742,0.24675324675324675
1974-06-28,0.502,0.868,0.539,0.4833763880967559,0.8306371739848134,0.45454545454545453,0.139,1.4300000000000002e-05,0.0826,0.0514,0.12417114915979069,0.5324675324675324
1974-07-01,0.705,0.799,0.805,0.24890126480356967,0.5823704192802905,0.18181818181818182,0.33899999999999997,0.536,0.071,0.0356,0.07107839911111151,0.2857142857142857
1974-07-16,0.516,0.882,0.8340000000000001,0.7882712114603954,0.7611422911852096,0.8181818181818182,0.0348,0.00118,0.259,0.04,0.09449296727806496,0.5584415584415584
1974-08-01,0.5479999999999999,0.802,0.878,0.5605998590935016,0.8355342797402883,0.8181818181818182,0.49200000000000005,1.3800000000000002e-05,0.14800000000000002,0.132,0.09650231640236184,0.37662337662337664
1974-08-11,0.573,0.226,0.366,0.49083772268259146,0.5813524815670738,0.18181818181818182,0.825,4.4e-06,0.15,0.08199999999999999,0.09909218450790463,0.5714285714285714
1974-09-01,0.444,0.604,0.73,0.7112960042942934,0.6446296907670298,0.6363636363636364,0.15,0.935,0.226,0.0368,0.07248861996703887,0.35064935064935066
1974-09-26,0.574,0.853,0.755,0.4547455295735901,0.7356938483547926,0.18181818181818182,0.531,0.581,0.5429999999999999,0.0763,0.07796565088705025,0.5714285714285714
1974-10-08,0.17300000000000001,0.38799999999999996,0.17,0.6429697722011609,0.695554088257951,0.36363636363636365,0.201,0.12300000000000001,0.33799999999999997,0.0311,0.10757075727543697,0.2987012987012987
1974-10-11,0.41600000000000004,0.376,0.0902,0.5534270473378737,0.6803950698800484,0.18181818181818182,0.82,0.106,0.233,0.0338,0.12861286827665747,0.35064935064935066
1974-10-15,0.439,0.218,0.20600000000000002,0.2245445700674338,0.6883184769450863,0.09090909090909091,0.9359999999999999,3.32e-06,0.0997,0.0287,0.10490826756160695,0.4155844155844156
1974-10-18,0.5329999999999999,0.7809999999999999,0.815,0.40108699298822426,0.8610102344007923,0.0,0.0784,0.000273,0.063,0.0316,0.16456691876955393,0.4155844155844156
1974-10-22,0.531,0.615,0.799,0.2619988593283457,0.7518708044459117,0.8181818181818182,0.0723,0.10099999999999999,0.23,0.0354,0.07420748265818689,0.33766233766233766
1974-11-01,0.431,0.523,0.49700000000000005,0.43517294595229306,0.552685154616485,0.8181818181818182,0.0843,0.289,0.363,0.0765,0.1359721605064631,0.2077922077922078
1974-11-08,0.49,0.757,0.537,0.496547790787399,0.7969076702982282,0.36363636363636365,0.0323,0.00235,0.0987,0.0515,0.09867461026025315,0.23376623376623376
1974-11-18,0.21100000000000002,0.11199999999999999,0.0395,0.06831281242661123,0.4298723451083966,0.36363636363636365,0.915,0.968,0.0957,0.0363,0.06623090675793993,0.2597402597402597
1975-01-01,0.8370000000000001,0.506,0.9109999999999999,0.4233904787466032,0.6637779245075383,0.6363636363636364,0.23800000000000002,0.0,0.0923,0.0402,0.08543342164423491,0.4805194805194805
1975-01-08,0.504,0.424,0.5660000000000001,0.3921025262522227,0.6295256960493012,0.18181818181818182,0.8540000000000001,0.0671,0.177,0.0314,0.051307166254917276,0.35064935064935066
1975-02-01,0.6729999999999999,0.414,0.586,0.499748381252726,0.6740398371299658,0.18181818181818182,0.37799999999999995,0.0,0.128,0.0306,0.10203335964353684,0.2597402597402597
1975-02-13,0.38299999999999995,0.28,0.278,0.3473143892374275,0.5886156047100253,0.18181818181818182,0.802,0.0326,0.22399999999999998,0.0306,0.11280586746284156,0.22077922077922077
1975-02-17,0.494,0.5539999999999999,0.544,0.1893313651155769,0.720589853637064,0.8181818181818182,0.154,0.00556,0.152,0.0312,0.08474351636550637,0.33766233766233766
1975-02-20,0.574,0.5589999999999999,0.9420000000000001,0.15976783976918174,0.6314790359854737,0.6363636363636364,0.24,0.00394,0.11800000000000001,0.04,0.07101031635334225,0.33766233766233766
1975-02-24,0.759,0.815,0.599,0.4631730801489583,0.7144547155276768,0.6363636363636364,0.655,1.18e-05,0.159,0.052000000000000005,0.10398370371110036,0.37662337662337664
1975-03-01,0.5670000000000001,0.451,0.501,0.24295635253463949,0.505254759546605,0.45454545454545453,0.585,0.00038700000000000003,0.7090000000000001,0.11599999999999999,0.11648505969269259,0.4935064935064935
1975-03-07,0.7859999999999999,0.555,0.6729999999999999,0.24531150400912535,0.7049081104875096,0.9090909090909091,0.45399999999999996,0.0173,0.0826,0.0471,0.10250540009740373,0.7142857142857143
1975-03-19,0.65,0.929,0.662,0.5416177407991412,0.8411742049081105,0.9090909090909091,0.15,7.54e-05,0.16,0.0686,0.054527026812351664,0.36363636363636365
1975-03-29,0.433,0.35600000000000004,0.24100000000000002,0.4410105008890529,0.6456201166501596,0.5454545454545454,0.449,0.579,0.109,0.0336,0.2137194926835999,0.37662337662337664
1975-04-05,0.629,0.284,0.42,0.41796222363874264,0.6544239022779796,0.09090909090909091,0.893,0.000321,0.0916,0.035,0.0830491634671553,0.2727272727272727
1975-04-08,0.21899999999999997,0.9279999999999999,0.446,0.9321434562351127,0.7125839110817651,1.0,0.001,2.43e-06,0.341,0.0697,0.06790120374854587,0.6363636363636364
1975-04-14,0.581,0.669,0.9259999999999999,0.131063173080149,0.8869538901727743,0.5454545454545454,0.19,0.0,0.243,0.0385,0.04464413369456532,0.7272727272727273
1975-04-18,0.276,0.892,0.715,0.14718019257221454,0.7940739517992736,1.0,0.409,0.0,0.7140000000000001,0.0893,0.03651051356639726,0.37662337662337664
1975-05-01,0.764,0.628,0.823,0.3386318649981548,0.6860625068779576,0.0,0.336,0.0,0.0977,0.048,0.08208692715734969,0.8051948051948052
1975-05-07,0.54,0.937,0.877,0.7975911698594292,0.7031748651920325,0.6363636363636364,0.139,0.473,0.204,0.0405,0.06690901102532179,0.3246753246753247
1975-05-19,0.67,0.84,0.769,0.5421075586271682,0.7476614944426102,0.45454545454545453,0.0055899999999999995,0.00196,0.306,0.0312,0.09342769906150188,0.37662337662337664
1975-06-01,0.43799999999999994,0.526,0.5429999999999999,0.24610326433388124,0.7148949048090678,0.36363636363636365,0.215,0.0154,0.122,0.0273,0.09442034566977775,0.5974025974025974
1975-06-06,0.507,0.537,0.836,0.46228738215855353,0.6923627159678661,0.6363636363636364,0.0402,1.88e-06,0.18100000000000002,0.0314,0.07575659233996354,0.5714285714285714
1975-06-25,0.49200000000000005,0.843,0.836,0.3700540141577482,0.742049081104875,0.8181818181818182,0.00614,9.08e-05,0.7659999999999999,0.0515,0.14578197813091043,0.37662337662337664
1975-06-26,0.474,0.49700000000000005,0.716,0.5639950347233872,0.7758611202817212,0.9090909090909091,0.77,0.022000000000000002,0.11699999999999999,0.0367,0.060778385630725476,0.2727272727272727
1975-07-11,0.414,0.161,0.423,0.6765860368369847,0.3735556289204358,0.6363636363636364,0.883,0.000223,0.11699999999999999,0.0318,0.0744189930923234,0.961038961038961
1975-07-28,0.38,0.755,0.40399999999999997,0.3876874559667193,0.7198745460548035,1.0,0.000826,0.0,0.9359999999999999,0.0695,0.09245184620014243,0.4935064935064935
1975-08-01,0.489,0.782,0.866,0.5105176636360587,0.6283701991856498,0.6363636363636364,0.0217,0.0161,0.96,0.0455,0.18836229649496347,0.37662337662337664
1975-09-01,0.523,0.5670000000000001,0.644,0.24782769148186665,0.5919170243204578,0.18181818181818182,0.546,0.542,0.0926,0.0387,0.07812904950569649,0.4155844155844156
1975-09-10,0.326,0.929,0.198,0.501573455899621,0.8093430174975239,0.09090909090909091,0.153,0.14400000000000002,0.9179999999999999,0.105,0.1429256794999639,0.37662337662337664
1975-09-12,0.266,0.294,0.0397,0.5327674707283525,0.6591834488830197,0.6363636363636364,0.7709999999999999,0.6970000000000001,0.107,0.0291,0.35200782860937335,0.8051948051948052
1975-10-01,0.44799999999999995,0.556,0.3,0.19022377293924247,0.7399856938483548,0.8181818181818182,0.395,0.00701,0.0917,0.0242,0.1410311632937712,0.38961038961038963
1975-10-02,0.498,0.6709999999999999,0.41200000000000003,0.42439695373569974,0.6294981842192142,0.36363636363636365,0.452,2.47e-05,0.473,0.32299999999999995,0.0907166436471298,0.2727272727272727
1975-10-03,0.315,0.597,0.519,0.6286778273559903,0.7068064267635082,0.18181818181818182,0.215,0.000466,0.18,0.0312,0.06572890989065455,0.24675324675324675
1975-10-21,0.493,0.43700000000000006,0.46,0.12122655752004563,0.6644657202597117,0.9090909090909091,0.857,2.14e-05,0.6729999999999999,0.245,0.03477394935822923,0.2987012987012987
1975-10-24,0.29100000000000004,0.9279999999999999,0.762,0.8651726104606301,0.7752558600198084,0.6363636363636364,0.0573,0.00294,0.27699999999999997,0.0643,0.15864825769414592,0.3116883116883117
1975-11-01,0.7120000000000001,0.617,0.927,0.39975844600261684,0.7411136788819191,0.5454545454545454,0.534,0.00176,0.0443,0.031,0.12952063838024766,0.35064935064935066
1975-11-10,0.532,0.42200000000000004,0.765,0.5601100412654746,0.6517552547595467,0.36363636363636365,0.253,1.64e-05,0.139,0.0301,0.07295475991523243,0.4025974025974026
1975-11-21,0.10400000000000001,0.293,0.23,0.21607005065924115,0.5683393859359523,0.6363636363636364,0.6659999999999999,0.889,0.31,0.0327,0.01807097945216982,0.37662337662337664
1975-12-13,0.855,0.5660000000000001,0.784,0.5619955044117154,0.7105480356553319,0.36363636363636365,0.139,2.97e-05,0.20800000000000002,0.106,0.07789892978443637,0.2987012987012987
1975-12-31,0.299,0.9009999999999999,0.561,0.6030395544670715,0.7948993067018818,0.8181818181818182,0.16899999999999998,0.0573,0.903,0.0505,0.09053508962641175,0.35064935064935066
1976-01-01,0.635,0.529,0.846,0.5224141980071796,0.6822383624958731,0.18181818181818182,0.0539,0.11599999999999999,0.106,0.036000000000000004,0.06832513238692248,0.5844155844155844
1976-01-16,0.43200000000000005,0.504,0.276,0.6558056832287718,0.7400957411687025,0.36363636363636365,0.36,0.0,0.0799,0.0382,0.13433181992927562,0.5324675324675324
1976-01-23,0.519,0.902,0.624,0.4062334350991378,0.7135468251348079,0.18181818181818182,0.021,0.000742,0.294,0.051,0.15494455567149798,0.4935064935064935
1976-02-02,0.662,0.26899999999999996,0.569,0.4269466903747442,0.5469902057884891,0.09090909090909091,0.6,1.65e-06,0.16699999999999998,0.0404,0.10863012498632671,0.4025974025974026
1976-02-03,0.317,0.431,0.133,0.49727916261280924,0.59315505667437,0.18181818181818182,0.0467,0.0457,0.239,0.0415,0.1555436839398675,0.23376623376623376
1976-02-21,0.532,0.503,0.774,0.5669071023585064,0.7222680752723671,0.0,0.151,1.05e-06,0.262,0.0337,0.08318805229300459,0.38961038961038963
1976-03-15,0.40399999999999997,0.958,0.17600000000000002,0.5316267990740432,0.8642841421811378,1.0,0.0238,0.00137,0.33399999999999996,0.10800000000000001,0.07419522776178841,0.4935064935064935
1976-03-26,0.307,0.544,0.735,0.11007481464085614,0.7213326730494112,0.0,0.0327,0.9059999999999999,0.16699999999999998,0.0501,0.12190172390081522,0.6493506493506493
1976-03-31,0.57,0.927,0.789,0.3776092864092328,0.740288323979311,0.0,0.0161,0.00011499999999999999,0.1,0.0398,0.0979665495794528,0.4025974025974026
1976-04-01,0.27,0.966,0.387,0.5009360217398598,0.819852536590734,0.6363636363636364,0.0017399999999999998,2.59e-05,0.8320000000000001,0.0879,0.04723445568515991,0.36363636363636365
1976-04-12,0.426,0.9790000000000001,0.41,0.39957057067131885,0.8537471112578409,0.36363636363636365,0.00223,0.0202,0.937,0.115,0.13744910246500433,0.35064935064935066
1976-04-23,0.62,0.8220000000000001,0.7120000000000001,0.3860099976515584,0.8749037085946956,0.0,0.0698,0.0752,0.249,0.0276,0.10571300575843966,0.44155844155844154
1976-04-30,0.304,0.9079999999999999,0.26,0.6152246116684,0.7314570265214042,0.6363636363636364,0.011000000000000001,0.0126,0.972,0.0656,0.3078974637357191,0.2597402597402597
1976-05-01,0.49700000000000005,0.374,0.261,0.377736773241185,0.6921151094970838,0.0,0.541,0.132,0.125,0.0359,0.1338175681655918,0.5584415584415584
1976-05-14,0.483,0.909,0.807,0.41576139832925146,0.7224056344228018,0.2727272727272727,0.00345,0.000199,0.368,0.064,0.08367824814894329,0.4025974025974026
1976-05-19,0.53,0.526,0.467,0.23381755963364312,0.6832287883790029,0.45454545454545453,0.316,0.00179,0.187,0.0254,0.07463095741151171,0.6363636363636364
1976-08-01,0.573,0.6829999999999999,0.8170000000000001,0.7446505854329522,0.8048310773632662,0.45454545454545453,0.461,0.0,0.0935,0.17600000000000002,0.048680987345230874,0.8701298701298701
1976-09-01,0.569,0.862,0.828,0.571865669138122,0.7830141961043248,1.0,0.0006129999999999999,0.000183,0.0967,0.0358,0.08593587239657208,0.38961038961038963
1976-09-10,0.563,0.795,0.726,0.4122924145334989,0.7289809618135799,0.8181818181818182,0.588,0.00157,0.7190000000000001,0.0462,0.11700566584710156,0.2857142857142857
1976-09-20,0.546,0.7859999999999999,0.568,0.4314355688261147,0.8103884670408275,0.18181818181818182,0.0145,0.27899999999999997,0.132,0.0425,0.07077611166661599,0.4935064935064935
1976-09-21,0.381,0.282,0.179,0.3811453685375918,0.6141190712006163,0.18181818181818182,0.903,2.41e-06,0.0964,0.0355,0.13116687946310845,0.38961038961038963
1976-09-25,0.431,0.93,0.45299999999999996,0.47162076022410854,0.7662870034114668,0.8181818181818182,0.33,0.0014199999999999998,0.337,0.0648,0.07777184196993375,0.2857142857142857
1976-09-29,0.192,0.892,0.0838,0.6161572784916296,0.7441124683613954,0.18181818181818182,0.166,0.514,0.991,0.14800000000000002,0.3097193583336246,0.23376623376623376
1976-10-20,0.7,0.38299999999999995,0.191,0.38200422719495425,0.6390447892593815,0.45454545454545453,0.381,0.519,0.135,0.0476,0.25117998766340427,0.35064935064935066
1976-10-22,0.614,0.905,0.9329999999999999,0.4058174254369779,0.8621657312644437,0.8181818181818182,0.0232,1.3800000000000002e-05,0.375,0.0321,0.10938357417230657,0.5974025974025974
1976-11-01,0.624,0.251,0.4,0.35001845204146675,0.6218223836249588,0.6363636363636364,0.956,0.00301,0.16899999999999998,0.0303,0.10154951817832326,0.4025974025974026
1976-11-11,0.457,0.892,0.465,0.27104371456369314,0.8186970397270826,0.2727272727272727,0.529,2.24e-06,0.0354,0.106,0.06799198075890489,0.4155844155844156
